,id,additionalIds,ril100,nr,name,weight,category,priceCategory,hasParking,hasBicycleParking,hasLocalPublicTransport,hasPublicFacilities,hasLockerSystem,hasTaxiRank,hasTravelNecessities,hasSteplessAccess,hasMobilityService,hasWiFi,hasTravelCenter,hasRailwayMission,hasDBLounge,hasLostAndFound,hasCarRental,federalState,ril100Identifiers,location.type,location.latitude,location.longitude,operator.type,operator.id,operator.name,regionalbereich.number,regionalbereich.name,regionalbereich.shortName,szentrale.number,szentrale.publicPhoneNumber,szentrale.name,stationManagement.number,stationManagement.name,productLine.type,productLine.segment,platforms
2058,8004254,[],MNBD,4366,Neuburg (Donau),41.95,5,5,True,True,True,True,False,True,False,partial,no,False,True,False,False,False,False,Bayern,"[{'rilIdentifier': 'MNBD', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.17837, 48.727218]}}]",location,48.727218,11.17837,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,38,089/13081055,München Hbf,253,Rosenheim,Zubringerbahnhof,Regionaler Zubringer,4.0
2059,8004256,[],MNBK,4367,Neuburg (Kammel),20.85,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Bayern,"[{'rilIdentifier': 'MNBK', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.3656405, 48.3028543]}}]",location,48.3028543,10.3656405,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,38,089/13081055,München Hbf,237,Augsburg,Zubringerbahnhof,Regionaler Zubringer,1.0
2060,8004257,[],RNBU,7189,Neuburg (Rhein),22.65,7,7,True,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Rheinland-Pfalz,"[{'rilIdentifier': 'RNBU', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.238217, 48.992129]}}]",location,48.992129,8.238217,operator,zweckverband-schienenpersonennahverkehr-rheinland-pfalz-sud,ZPNV Süd,5,RB Mitte,RB Mitte,25,0681/308-1055,Saarbrücken Hbf,180,Kaiserslautern,Zubringerbahnhof,Regionaler Zubringer,1.0
2061,8004258,[],TND,4370,Neudenau,25.8,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Baden-Württemberg,"[{'rilIdentifier': 'TND', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.27082, 49.288367]}}]",location,49.288367,9.27082,operator,nahverkehrsgesellschaft-baden-wurttemberg-mbh,NVBW,6,RB Südwest,RB Südwest,32,0621/8301055,Mannheim Hbf,202,Mannheim,Zubringerbahnhof,Regionaler Zubringer,3.0
2062,8004268,[],NNDU,4378,Neuendettelsau,27.4,7,7,True,True,True,False,False,False,False,yes,no,False,True,False,False,False,False,Bayern,"[{'rilIdentifier': 'NNDU', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.782372, 49.282675]}}]",location,49.282675,10.782372,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,42,0911/2191055,Nürnberg Hbf,228,Nürnberg,Zubringerbahnhof,ländlicher Zubringer,1.0
2063,8004271,[],HNKO,4383,Neuenkirchen (Oldb),26.05,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Niedersachsen,"[{'rilIdentifier': 'HNKO', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.059574, 52.508434]}}]",location,52.508434,8.059574,operator,landesnahverkehrsgesellschaft-niedersachsen-mbh,LNVG,3,RB Nord,RB Nord,6,0421-221-4780,Bremen Hbf,21,Bremen / Osnabrück,Zubringerbahnhof,ländlicher Zubringer,2.0
2064,8004273,[],ENRA,4385,Neuenrade,42.8,7,7,True,False,True,False,False,False,False,yes,no,False,False,False,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'ENRA', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [7.79439, 51.284773]}}]",location,51.284773,7.79439,operator,zweckverband-nahverkehr-westfalen-lippe,NWL,4,RB West,RB West,16,0211/36801055,Düsseldorf Hbf,49,Hagen,Zubringerbahnhof,ländlicher Zubringer,1.0
2065,8004276,[],TNN,4387,Neuenstein,35.25,6,6,True,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Baden-Württemberg,"[{'rilIdentifier': 'TNN', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.585454, 49.205945]}}]",location,49.205945,9.585454,operator,nahverkehrsgesellschaft-baden-wurttemberg-mbh,NVBW,6,RB Südwest,RB Südwest,32,0621/8301055,Mannheim Hbf,202,Mannheim,Zubringerbahnhof,ländlicher Zubringer,2.0
2066,8004280,[],TRNF,7152,Rottweil Neufra,28.15,7,7,True,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Baden-Württemberg,"[{'rilIdentifier': 'TRNF', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.67042, 48.126824]}}]",location,48.126824,8.67042,operator,nahverkehrsgesellschaft-baden-wurttemberg-mbh,NVBW,6,RB Südwest,RB Südwest,28,0761/2121055,Freiburg (Breisgau) Hbf,199,Freiburg,Zubringerbahnhof,ländlicher Zubringer,1.0
2067,8004284,[],NNP,4396,Neuhaus (Pegnitz),59.3,4,4,True,True,True,False,False,False,False,yes,no,False,True,False,False,False,False,Bayern,"[{'rilIdentifier': 'NNP', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.551709, 49.626653]}}]",location,49.626653,11.551709,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,42,0911/2191055,Nürnberg Hbf,228,Nürnberg,Zubringerbahnhof,Regionaler Zubringer,5.0
2068,8004295,[],FNF,4400,Neuhof (Kr Fulda),38.1,5,5,True,True,True,False,False,True,False,yes,no,False,False,False,False,False,False,Hessen,"[{'rilIdentifier': 'FNF', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.620224, 50.454818]}}]",location,50.454818,9.620224,operator,rhein-main-verkehrsverbund-gmbh,RMV,5,RB Mitte,RB Mitte,48,0561/7861055,Kassel-Wilhelmshöhe,168,Kassel,Zubringerbahnhof,Regionaler Zubringer,2.0
2069,8004297,[],FNK,4408,Haunetal-Neukirchen,28.7,6,6,True,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Hessen,"[{'rilIdentifier': 'FNK', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.692546, 50.770838]}}]",location,50.770838,9.692546,operator,nordhessischer-verkehrsverbund-mbh,NVV,5,RB Mitte,RB Mitte,48,0561/7861055,Kassel-Wilhelmshöhe,168,Kassel,Zubringerbahnhof,Regionaler Zubringer,2.0
2070,8004304,[],RNL,4414,Neulußheim,67.7,4,5,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Baden-Württemberg,"[{'rilIdentifier': 'RNL', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.530075, 49.292199]}}]",location,49.292199,8.530075,operator,nahverkehrsgesellschaft-baden-wurttemberg-mbh,NVBW,6,RB Südwest,RB Südwest,32,0621/8301055,Mannheim Hbf,202,Mannheim,Zubringerbahnhof,Regionaler Zubringer,3.0
2071,8004305,[],NNT,4416,Neumarkt (Oberpf),125.4,3,3,True,True,True,True,False,True,True,yes,no,False,True,False,False,False,False,Bayern,"[{'rilIdentifier': 'NNT', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.456987, 49.273221]}}]",location,49.273221,11.456987,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,42,0911/2191055,Nürnberg Hbf,228,Nürnberg,Knotenbahnhof,Regionaler Knoten,5.0
2072,8004306,[],RND,8199,Neustadt Süd,56.25,6,6,True,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Rheinland-Pfalz,"[{'rilIdentifier': 'RND', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.157061, 49.341553]}}]",location,49.341553,8.157061,operator,zweckverband-schienenpersonennahverkehr-rheinland-pfalz-sud,ZPNV Süd,5,RB Mitte,RB Mitte,25,0681/308-1055,Saarbrücken Hbf,180,Kaiserslautern,Zubringerbahnhof,ländlicher Zubringer,2.0
2073,8004310,[],NNKS,4428,Neunkirchen a Sand,53.25,5,5,True,True,True,False,False,False,True,partial,no,False,False,False,False,False,False,Bayern,"[{'rilIdentifier': 'NNKS', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.32205, 49.520405]}}]",location,49.520405,11.32205,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,42,0911/2191055,Nürnberg Hbf,228,Nürnberg,Zubringerbahnhof,Regionaler Zubringer,4.0
2074,8004312,[],SNKW,4427,Neunkirchen (Saar)-Wellesweiler,49.8,5,5,False,False,False,False,False,False,False,no,no,False,False,False,False,False,False,Saarland,"[{'rilIdentifier': 'SNKW', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [7.226787, 49.34956]}}]",location,49.34956,7.226787,operator,zweckverband-personennahverkehr-saarland,ZPS,5,RB Mitte,RB Mitte,25,0681/308-1055,Saarbrücken Hbf,189,Saarbrücken,Zubringerbahnhof,ländlicher Zubringer,2.0
2075,8004313,[],ENK,4425,Neunkirchen (Kr Siegen),26.7,6,6,True,False,True,False,False,False,False,yes,no,False,True,False,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'ENK', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.006101, 50.784701]}}]",location,50.784701,8.006101,operator,zweckverband-nahverkehr-westfalen-lippe,NWL,4,RB West,RB West,16,0211/36801055,Düsseldorf Hbf,49,Hagen,Zubringerbahnhof,ländlicher Zubringer,2.0
2076,8004316,[],KNRC,4441,Neuss Rheinpark-Center,233.15,5,5,True,True,True,False,False,False,False,no,no,False,False,False,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'KNRC', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [6.717153, 51.206175]}}]",location,51.206175,6.717153,operator,zweckverband-verkehrsverbund-rhein-ruhr-aor,VRR,4,RB West,RB West,15,0203/30171055,Duisburg Hbf,45,Düsseldorf,Knotenbahnhof,Regionaler Knoten,3.0
2077,8004318,[],MNES,4435,Neusäß,83.95,5,5,True,True,True,False,False,False,False,partial,no,False,False,False,False,False,False,Bayern,"[{'rilIdentifier': 'MNES', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.83352, 48.394392]}}]",location,48.394392,10.83352,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,38,089/13081055,München Hbf,237,Augsburg,Zubringerbahnhof,Regionaler Zubringer,2.0
2078,8004319,[],NNEU,4436,Neuses (b Kronach),39.8,6,6,True,False,False,False,False,False,False,partial,no,False,False,False,False,False,False,Bayern,"[{'rilIdentifier': 'NNEU', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.306843, 50.217153]}}]",location,50.217153,11.306843,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,42,0911/2191055,Nürnberg Hbf,236,Nordfranken,Zubringerbahnhof,Regionaler Zubringer,2.0
2079,8004321,[],NNSG,4437,Neusorg,27.95,6,6,True,True,True,False,False,False,False,partial,no,False,False,False,False,False,False,Bayern,"[{'rilIdentifier': 'NNSG', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.971987, 49.933844]}}]",location,49.933844,11.971987,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,42,0911/2191055,Nürnberg Hbf,236,Nordfranken,Zubringerbahnhof,ländlicher Zubringer,4.0
2080,8004322,[],HNRU,4455,Neustadt a Rübenberge,124.6,4,4,True,True,True,False,False,True,True,yes,no,False,False,False,False,False,False,Niedersachsen,"[{'rilIdentifier': 'HNRU', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.455277, 52.503325]}}]",location,52.503325,9.455277,operator,region-hannover,RH,3,RB Nord,RB Nord,8,0511/2861055,Hannover Hbf,26,Hannover,Zubringerbahnhof,Regionaler Zubringer,4.0
2081,8004323,[],NNA,4443,Neustadt (Aisch) Bahnhof,59.8,4,4,True,True,True,False,False,True,True,partial,no,False,False,False,False,False,False,Bayern,"[{'rilIdentifier': 'NNA', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.588032, 49.576876]}}]",location,49.576876,10.588032,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,42,0911/2191055,Nürnberg Hbf,228,Nürnberg,Knotenbahnhof,Regionaler Knoten,10.0
2082,8004325,[],NNU,4444,Neustadt (b Coburg),33.6,6,6,True,True,True,False,False,True,False,yes,no,False,False,False,False,False,False,Bayern,"[{'rilIdentifier': 'NNU', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.121391, 50.332813]}}]",location,50.332813,11.121391,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,42,0911/2191055,Nürnberg Hbf,236,Nordfranken,Zubringerbahnhof,Regionaler Zubringer,2.0
2083,8004326,[],MND,4445,Neustadt (Donau),32.0,6,6,True,True,True,False,False,False,False,no,no,False,False,False,False,False,False,Bayern,"[{'rilIdentifier': 'MND', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.763297, 48.800185]}}]",location,48.800185,11.763297,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,42,0911/2191055,Nürnberg Hbf,231,Regensburg,Zubringerbahnhof,ländlicher Zubringer,3.0
2084,8004327,[],ANT,4447,Neustadt (Holst),42.5,6,6,True,True,True,True,False,True,False,yes,Nur nach Voranmeldung unter 030 65 21 28 88 (Ortstarif),False,True,False,False,False,False,Schleswig-Holstein,"[{'rilIdentifier': 'ANT', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.80849, 54.104002]}}]",location,54.104002,10.80849,operator,nahverkehrsverbund-schleswig-holstein-gmbh,NAH.SH,3,RB Nord,RB Nord,3,0431-2479-1055,Kiel Hbf,4,Schleswig-Holstein,Zubringerbahnhof,Regionaler Zubringer,1.0
2085,8004328,[],FNSM,4448,Neustadt (Kr Marburg),57.7,5,5,True,True,True,False,False,False,False,no,no,False,False,False,False,False,False,Hessen,"[{'rilIdentifier': 'FNSM', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.120643, 50.850447]}}]",location,50.850447,9.120643,operator,rhein-main-verkehrsverbund-gmbh,RMV,5,RB Mitte,RB Mitte,48,0561/7861055,Kassel-Wilhelmshöhe,165,Gießen,Zubringerbahnhof,Regionaler Zubringer,3.0
2086,8004331,[],RNSS,4451,Neustadt (Schwarzw),60.3,5,5,True,True,True,False,False,True,False,yes,no,False,False,False,False,False,False,Baden-Württemberg,"[{'rilIdentifier': 'RNSS', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.210883, 47.910198]}}]",location,47.910198,8.210883,operator,nahverkehrsgesellschaft-baden-wurttemberg-mbh,NVBW,6,RB Südwest,RB Südwest,28,0761/2121055,Freiburg (Breisgau) Hbf,199,Freiburg,Zubringerbahnhof,ländlicher Zubringer,4.0
2087,8004332,[],NNW,4452,Neustadt (Waldnaab),13.2,7,7,True,True,True,True,False,False,False,yes,no,False,False,False,False,False,False,Bayern,"[{'rilIdentifier': 'NNW', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.168337, 49.725918]}}]",location,49.725918,12.168337,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,42,0911/2191055,Nürnberg Hbf,231,Regensburg,Zubringerbahnhof,Regionaler Zubringer,1.0
2088,8004336,[],NNAM,8195,Neustadt (Aisch) Mitte,30.8,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Bayern,"[{'rilIdentifier': 'NNAM', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.609306, 49.574202]}}]",location,49.574202,10.609306,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,42,0911/2191055,Nürnberg Hbf,228,Nürnberg,Zubringerbahnhof,Regionaler Zubringer,2.0
2089,8004343,['8074343'],ANB,4472,Niebüll,90.6,3,3,True,True,True,True,True,True,True,yes,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",False,True,False,False,True,False,Schleswig-Holstein,"[{'rilIdentifier': 'ANB', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.834572, 54.789605]}}]",location,54.789605,8.834572,operator,nahverkehrsverbund-schleswig-holstein-gmbh,NAH.SH,3,RB Nord,RB Nord,3,0431-2479-1055,Kiel Hbf,4,Schleswig-Holstein,Knotenbahnhof,Regionaler Knoten,8.0
2090,8004344,[],SNID,4473,Niedaltdorf,12.0,7,7,True,False,False,False,False,False,False,yes,no,False,False,False,False,False,False,Saarland,"[{'rilIdentifier': 'SNID', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [6.594053, 49.343539]}}]",location,49.343539,6.594053,operator,zweckverband-personennahverkehr-saarland,ZPS,5,RB Mitte,RB Mitte,25,0681/308-1055,Saarbrücken Hbf,189,Saarbrücken,Zubringerbahnhof,ländlicher Zubringer,1.0
2091,8004345,[],FNFD,4474,Nieder Flörsheim-Dalsheim,26.3,6,6,True,False,True,False,False,False,False,yes,no,False,False,False,False,False,False,Rheinland-Pfalz,"[{'rilIdentifier': 'FNFD', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.204274, 49.656901]}}]",location,49.656901,8.204274,operator,zweckverband-schienenpersonennahverkehr-rheinland-pfalz-sud,ZPNV Süd,5,RB Mitte,RB Mitte,24,06131/151055,Mainz Hbf,184,Mainz,Zubringerbahnhof,Regionaler Zubringer,1.0
2092,8004348,[],FNO,4475,Nieder Ohmen,27.6,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Hessen,"[{'rilIdentifier': 'FNO', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.03418958, 50.6450181]}}]",location,50.6450546,9.03401926,operator,rhein-main-verkehrsverbund-gmbh,RMV,5,RB Mitte,RB Mitte,48,0561/7861055,Kassel-Wilhelmshöhe,168,Kassel,Zubringerbahnhof,ländlicher Zubringer,2.0
2093,8004349,[],FNOL,4476,Nieder Olm,111.35,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Rheinland-Pfalz,"[{'rilIdentifier': 'FNOL', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.20496, 49.905529]}}]",location,49.905529,8.20496,operator,zweckverband-schienenpersonennahverkehr-rheinland-pfalz-sud,ZPNV Süd,5,RB Mitte,RB Mitte,24,06131/151055,Mainz Hbf,184,Mainz,Zubringerbahnhof,Regionaler Zubringer,2.0
2094,8004350,[],FNR,4477,Mühltal,69.3,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Hessen,"[{'rilIdentifier': 'FNR', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.703318, 49.832203]}}]",location,49.832203,8.703318,operator,rhein-main-verkehrsverbund-gmbh,RMV,5,RB Mitte,RB Mitte,45,069/2651055,Frankfurt (Main) Hbf,157,Darmstadt,Zubringerbahnhof,Regionaler Zubringer,1.0
2095,8004352,[],FSLH,5522,Saulheim,48.25,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Rheinland-Pfalz,"[{'rilIdentifier': 'FSLH', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.154249, 49.873807]}}]",location,49.873807,8.154249,operator,zweckverband-schienenpersonennahverkehr-rheinland-pfalz-sud,ZPNV Süd,5,RB Mitte,RB Mitte,24,06131/151055,Mainz Hbf,184,Mainz,Zubringerbahnhof,Regionaler Zubringer,2.0
2096,8004363,[],TNB,4483,Niederbiegen,30.85,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Baden-Württemberg,"[{'rilIdentifier': 'TNB', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.620958, 47.830626]}}]",location,47.830626,9.620958,operator,nahverkehrsgesellschaft-baden-wurttemberg-mbh,NVBW,6,RB Südwest,RB Südwest,33,0711/20921055,Stuttgart Hbf,201,Friedrichshafen,Zubringerbahnhof,Regionaler Zubringer,2.0
